timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770341527.351,3,oci_lens_node_metrics,stress-node-0007,200,895.89,25528,
1770341530.341,3,oci_lens_drhpc_metrics,stress-node-0007,200,2640.92,14961,
1770341524.627,3,amd-gpu-exporter,10.0.10.9,200,456.22,784459,
1770341523.896,3,node-exporter,10.0.10.9,200,232.39,583569,
1770341530.701,3,oci_lens_node_metrics,stress-node-0008,200,2781.74,25528,
1770341528.113,3,oci_lens_drhpc_metrics,stress-node-0008,200,1386.14,14961,
1770341525.311,3,amd-gpu-exporter,10.0.10.10,200,396.37,784459,
1770341524.275,3,node-exporter,10.0.10.10,200,273.81,583569,
1770341526.218,3,oci_lens_node_metrics,stress-node-0009,200,747.43,25528,
1770341527.533,3,oci_lens_drhpc_metrics,stress-node-0009,200,917.13,14961,
1770341530.164,3,oci_lens_pod_metrics,pod-node-mapper-stress-test,200,2481.61,20659,
1770341585.488,4,amd-gpu-exporter,10.0.10.1,200,1004.19,784459,
1770341590.935,4,node-exporter,10.0.10.1,200,2797.83,583569,
1770341586.243,4,oci_lens_node_metrics,stress-node-0000,200,743.32,25528,
1770341584.132,4,oci_lens_drhpc_metrics,stress-node-0000,200,410.99,14961,
1770341589.941,4,amd-gpu-exporter,10.0.10.2,200,2344.22,784459,
1770341588.756,4,node-exporter,10.0.10.2,200,1927.45,583569,
1770341587.591,4,oci_lens_node_metrics,stress-node-0001,200,1403.85,25528,
1770341584.501,4,oci_lens_drhpc_metrics,stress-node-0001,200,548.67,14961,
1770341589.333,4,amd-gpu-exporter,10.0.10.3,200,2011.93,784459,
1770341590.521,4,node-exporter,10.0.10.3,200,2535.63,583569,
1770341583.947,4,oci_lens_node_metrics,stress-node-0002,200,416.24,25528,
1770341588.943,4,oci_lens_drhpc_metrics,stress-node-0002,200,1676.16,14961,
1770341587.797,4,amd-gpu-exporter,10.0.10.4,200,1452.46,784459,
1770341586.622,4,node-exporter,10.0.10.4,200,972.2,583569,
1770341585.300,4,oci_lens_node_metrics,stress-node-0003,200,819.31,25528,
1770341585.856,4,oci_lens_drhpc_metrics,stress-node-0003,200,1176.0,14961,
1770341591.325,4,amd-gpu-exporter,10.0.10.5,200,2973.31,784459,
1770341587.011,4,node-exporter,10.0.10.5,200,1019.54,583569,
1770341586.823,4,oci_lens_node_metrics,stress-node-0004,200,933.68,25528,
1770341588.566,4,oci_lens_drhpc_metrics,stress-node-0004,200,1803.63,14961,
1770341585.672,4,amd-gpu-exporter,10.0.10.6,200,1081.51,784459,
1770341588.360,4,node-exporter,10.0.10.6,200,1653.71,583569,
1770341587.193,4,oci_lens_node_metrics,stress-node-0005,200,1062.97,25528,
1770341590.321,4,oci_lens_drhpc_metrics,stress-node-0005,200,2334.37,14961,
1770341590.721,4,amd-gpu-exporter,10.0.10.7,200,2708.05,784459,
1770341585.113,4,node-exporter,10.0.10.7,200,736.97,583569,
1770341591.128,4,oci_lens_node_metrics,stress-node-0006,200,2819.05,25528,
1770341587.983,4,oci_lens_drhpc_metrics,stress-node-0006,200,1582.45,14961,
1770341586.058,4,amd-gpu-exporter,10.0.10.8,200,1094.59,784459,
1770341586.436,4,node-exporter,10.0.10.8,200,816.15,583569,
1770341584.320,4,oci_lens_node_metrics,stress-node-0007,200,405.91,25528,
1770341588.172,4,oci_lens_drhpc_metrics,stress-node-0007,200,1620.11,14961,
1770341589.134,4,amd-gpu-exporter,10.0.10.9,200,1912.48,784459,
1770341584.723,4,node-exporter,10.0.10.9,200,522.72,583569,
1770341583.570,4,oci_lens_node_metrics,stress-node-0008,200,180.18,25528,
1770341589.750,4,oci_lens_drhpc_metrics,stress-node-0008,200,2243.58,14961,
1770341589.530,4,amd-gpu-exporter,10.0.10.10,200,2074.19,784459,
1770341584.910,4,node-exporter,10.0.10.10,200,650.58,583569,
1770341587.405,4,oci_lens_node_metrics,stress-node-0009,200,1255.88,25528,
1770341590.131,4,oci_lens_drhpc_metrics,stress-node-0009,200,2420.81,14961,
1770341583.762,4,oci_lens_pod_metrics,pod-node-mapper-stress-test,200,286.47,20659,
1770341648.884,5,amd-gpu-exporter,10.0.10.1,200,2014.41,784459,
1770341650.984,5,node-exporter,10.0.10.1,200,2992.44,583569,
1770341650.005,5,oci_lens_node_metrics,stress-node-0000,200,2215.01,25528,
1770341644.486,5,oci_lens_drhpc_metrics,stress-node-0000,200,783.49,14961,
1770341649.253,5,amd-gpu-exporter,10.0.10.2,200,2079.7,784459,
1770341651.176,5,node-exporter,10.0.10.2,200,2947.81,583569,
1770341646.380,5,oci_lens_node_metrics,stress-node-0001,200,1518.25,25528,
1770341644.100,5,oci_lens_drhpc_metrics,stress-node-0001,200,488.99,14961,
1770341647.339,5,amd-gpu-exporter,10.0.10.3,200,1972.36,784459,
1770341645.467,5,node-exporter,10.0.10.3,200,923.76,583569,
1770341648.120,5,oci_lens_node_metrics,stress-node-0002,200,1648.85,25528,
1770341647.721,5,oci_lens_drhpc_metrics,stress-node-0002,200,2233.45,14961,
1770341643.916,5,amd-gpu-exporter,10.0.10.4,200,400.32,784459,
1770341648.307,5,node-exporter,10.0.10.4,200,1847.79,583569,
1770341646.761,5,oci_lens_node_metrics,stress-node-0003,200,1595.4,25528,
1770341645.066,5,oci_lens_drhpc_metrics,stress-node-0003,200,672.36,14961,
1770341646.015,5,amd-gpu-exporter,10.0.10.5,200,1280.26,784459,
1770341647.534,5,node-exporter,10.0.10.5,200,2131.68,583569,
1770341649.066,5,oci_lens_node_metrics,stress-node-0004,200,2066.85,25528,
1770341646.946,5,oci_lens_drhpc_metrics,stress-node-0004,200,1578.53,14961,
1770341643.727,5,amd-gpu-exporter,10.0.10.6,200,267.95,784459,
1770341648.699,5,node-exporter,10.0.10.6,200,1894.23,583569,
1770341647.936,5,oci_lens_node_metrics,stress-node-0005,200,1873.68,25528,
1770341651.387,5,oci_lens_drhpc_metrics,stress-node-0005,200,3043.18,14961,
1770341646.198,5,amd-gpu-exporter,10.0.10.7,200,1405.75,784459,
