timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770364031.674,2,oci_lens_drhpc_metrics,stress-node-0011,0,30649.16,14961,timeout
1770364034.673,2,amd-gpu-exporter,10.0.10.13,0,30810.17,784459,timeout
1770364034.673,2,node-exporter,10.0.10.13,0,30647.49,583569,timeout
1770364047.675,2,oci_lens_node_metrics,stress-node-0012,0,30211.1,25528,timeout
1770364043.674,2,oci_lens_drhpc_metrics,stress-node-0012,0,30985.65,14961,timeout
1770364041.673,2,amd-gpu-exporter,10.0.10.14,0,30900.53,784459,timeout
1770364038.674,2,node-exporter,10.0.10.14,0,30398.44,583569,timeout
1770364042.674,2,oci_lens_node_metrics,stress-node-0013,0,30195.95,25528,timeout
1770364030.675,2,oci_lens_drhpc_metrics,stress-node-0013,0,30486.63,14961,timeout
1770364040.675,2,amd-gpu-exporter,10.0.10.15,0,30971.09,784459,timeout
1770364045.674,2,node-exporter,10.0.10.15,0,30340.85,583569,timeout
1770364047.673,2,oci_lens_node_metrics,stress-node-0014,0,30111.43,25528,timeout
1770364047.672,2,oci_lens_drhpc_metrics,stress-node-0014,0,30863.74,14961,timeout
1770364032.675,2,amd-gpu-exporter,10.0.10.16,0,30121.77,784459,timeout
1770364039.674,2,node-exporter,10.0.10.16,0,30852.24,583569,timeout
1770364044.673,2,oci_lens_node_metrics,stress-node-0015,0,30994.89,25528,timeout
1770364036.674,2,oci_lens_drhpc_metrics,stress-node-0015,0,30535.49,14961,timeout
1770364041.672,2,amd-gpu-exporter,10.0.10.17,0,30322.57,784459,timeout
1770364040.674,2,node-exporter,10.0.10.17,0,30154.84,583569,timeout
1770364045.673,2,oci_lens_node_metrics,stress-node-0016,0,30086.93,25528,timeout
1770364039.673,2,oci_lens_drhpc_metrics,stress-node-0016,0,30485.22,14961,timeout
1770364040.674,2,amd-gpu-exporter,10.0.10.18,0,30290.03,784459,timeout
1770364036.674,2,node-exporter,10.0.10.18,0,30078.57,583569,timeout
1770364029.673,2,oci_lens_node_metrics,stress-node-0017,0,30547.42,25528,timeout
1770364045.673,2,oci_lens_drhpc_metrics,stress-node-0017,0,30734.01,14961,timeout
1770364043.673,2,amd-gpu-exporter,10.0.10.19,0,30219.02,784459,timeout
1770364030.675,2,node-exporter,10.0.10.19,0,30998.75,583569,timeout
1770364038.676,2,oci_lens_node_metrics,stress-node-0018,0,30172.56,25528,timeout
1770364045.674,2,oci_lens_drhpc_metrics,stress-node-0018,0,30284.32,14961,timeout
1770364048.674,2,amd-gpu-exporter,10.0.10.20,0,30711.82,784459,timeout
